Liver cancer,2019,Côte.d.Ivoire,3.6
Pancreas cancer,2019,Côte.d.Ivoire,1
"Trachea, bronchus, lung cancers",2019,Côte.d.Ivoire,3.3
Melanoma and other skin cancers,2019,Côte.d.Ivoire,1.6
Breast cancer,2019,Côte.d.Ivoire,14.8
Cervix uteri cancer,2019,Côte.d.Ivoire,6.7
Corpus uteri cancer,2019,Côte.d.Ivoire,0.9
Ovary cancer,2019,Côte.d.Ivoire,4
Prostate cancer,2019,Côte.d.Ivoire,3
Testicular cancer,2019,Côte.d.Ivoire,0.1
Kidney cancer,2019,Côte.d.Ivoire,1.6
Bladder cancer,2019,Côte.d.Ivoire,2.3
Brain and nervous system cancers,2019,Côte.d.Ivoire,1.4
Gallbladder and biliary tract cancer,2019,Côte.d.Ivoire,0.9
Larynx cancer,2019,Côte.d.Ivoire,0.6
Thyroid cancer,2019,Côte.d.Ivoire,0.9
Mesothelioma,2019,Côte.d.Ivoire,0.1
"Lymphomas, multiple myeloma",2019,Côte.d.Ivoire,6.9
Leukaemia,2019,Côte.d.Ivoire,6.3
Other malignant neoplasms,2019,Côte.d.Ivoire,10.4
Thalassaemias,2019,Côte.d.Ivoire,0
Sickle cell disorders and trait,2019,Côte.d.Ivoire,0.2
Other haemoglobinopathies and haemolytic anaemias,2019,Côte.d.Ivoire,1.4
"Other endocrine, blood and immune disorders",2019,Côte.d.Ivoire,1.4
Alcohol use disorders,2019,Côte.d.Ivoire,2.3
Drug use disorders,2019,Côte.d.Ivoire,1.4
Eating disorders,2019,Côte.d.Ivoire,0
Alzheimer disease and other dementias,2019,Côte.d.Ivoire,20.7
Parkinson disease,2019,Côte.d.Ivoire,4.9
Epilepsy,2019,Côte.d.Ivoire,3.1
Multiple sclerosis,2019,Côte.d.Ivoire,0.2
Other neurological conditions,2019,Côte.d.Ivoire,0.4
Rheumatic heart disease,2019,Côte.d.Ivoire,3.7
Hypertensive heart disease,2019,Côte.d.Ivoire,52.2
Ischaemic heart disease,2019,Côte.d.Ivoire,119.4
Stroke,2019,Côte.d.Ivoire,139.7
"Cardiomyopathy, myocarditis, endocarditis",2019,Côte.d.Ivoire,5.7
Other circulatory diseases,2019,Côte.d.Ivoire,17.4
Chronic obstructive pulmonary disease,2019,Côte.d.Ivoire,36.5
Asthma,2019,Côte.d.Ivoire,16.3
Other respiratory diseases,2019,Côte.d.Ivoire,2.2
Peptic ulcer disease,2019,Côte.d.Ivoire,7.4
Cirrhosis of the liver,2019,Côte.d.Ivoire,61.8
Appendicitis,2019,Côte.d.Ivoire,1.3
Gastritis and duodenitis,2019,Côte.d.Ivoire,3.1
Paralytic ileus and intestinal obstruction,2019,Côte.d.Ivoire,7.7
Inflammatory bowel disease,2019,Côte.d.Ivoire,0.8
Gallbladder and biliary diseases,2019,Côte.d.Ivoire,5.9
Pancreatitis,2019,Côte.d.Ivoire,1.9
Other digestive diseases,2019,Côte.d.Ivoire,8.6
Kidney diseases,2019,Côte.d.Ivoire,30.4
Urolithiasis,2019,Côte.d.Ivoire,0.2
Other urinary diseases,2019,Côte.d.Ivoire,6.8
Gynecological diseases,2019,Côte.d.Ivoire,0.1
Rheumatoid arthritis,2019,Côte.d.Ivoire,0.7
Other musculoskeletal disorders,2019,Côte.d.Ivoire,0.7
Neural tube defects,2019,Côte.d.Ivoire,1
Cleft lip and cleft palate,2019,Côte.d.Ivoire,0.1
Down syndrome,2019,Côte.d.Ivoire,0.4
Congenital heart anomalies,2019,Côte.d.Ivoire,2
Other chromosomal anomalies,2019,Côte.d.Ivoire,0.4
Other congenital anomalies,2019,Côte.d.Ivoire,2.6
Road injury,2019,Côte.d.Ivoire,54.1
Poisonings,2019,Côte.d.Ivoire,4.4
Falls,2019,Côte.d.Ivoire,8.8
"Fire, heat and hot substances",2019,Côte.d.Ivoire,5
Drowning,2019,Côte.d.Ivoire,3.4
Exposure to mechanical forces,2019,Côte.d.Ivoire,5
Other unintentional injuries,2019,Côte.d.Ivoire,21.5
Self-harm,2019,Côte.d.Ivoire,17.3
Interpersonal violence,2019,Côte.d.Ivoire,13.6
Collective violence and legal intervention,2019,Côte.d.Ivoire,0
Tuberculosis,2019,Croatia,0.6
STDs excluding HIV,2019,Croatia,0
HIV/AIDS,2019,Croatia,2.8
Diarrhoeal diseases,2019,Croatia,0.3
Meningitis,2019,Croatia,0.3
Encephalitis,2019,Croatia,0
Hepatitis,2019,Croatia,0.3
Parasitic and vector diseases,2019,Croatia,0
Other infectious diseases,2019,Croatia,2.7
Lower respiratory infections,2019,Croatia,10.5
Upper respiratory infections,2019,Croatia,0
Otitis media,2019,Croatia,0
Preterm birth complications,2019,Croatia,0.8
Birth asphyxia and birth trauma,2019,Croatia,0.5
Neonatal sepsis and infections,2019,Croatia,0
Other neonatal conditions,2019,Croatia,0
Iron-deficiency anaemia,2019,Croatia,0.2
Other nutritional deficiencies,2019,Croatia,0
Mouth and oropharynx cancers,2019,Croatia,4.4
Oesophagus cancer,2019,Croatia,3.8
Stomach cancer,2019,Croatia,10.1
Colon and rectum cancers,2019,Croatia,16.5
Liver cancer,2019,Croatia,3.9
Pancreas cancer,2019,Croatia,8.8
"Trachea, bronchus, lung cancers",2019,Croatia,23.2
Melanoma and other skin cancers,2019,Croatia,2.5
Breast cancer,2019,Croatia,9.3
Cervix uteri cancer,2019,Croatia,2.8
Corpus uteri cancer,2019,Croatia,2
Ovary cancer,2019,Croatia,3
Prostate cancer,2019,Croatia,8.5
Testicular cancer,2019,Croatia,0.2
Kidney cancer,2019,Croatia,3.9
Bladder cancer,2019,Croatia,3.4
Brain and nervous system cancers,2019,Croatia,4.8
Gallbladder and biliary tract cancer,2019,Croatia,2.1
Larynx cancer,2019,Croatia,1.3
Thyroid cancer,2019,Croatia,0.4
Mesothelioma,2019,Croatia,0.1
"Lymphomas, multiple myeloma",2019,Croatia,6.8
Leukaemia,2019,Croatia,3.8
Other malignant neoplasms,2019,Croatia,4.8
Thalassaemias,2019,Croatia,0
Sickle cell disorders and trait,2019,Croatia,0
Other haemoglobinopathies and haemolytic anaemias,2019,Croatia,0.3
"Other endocrine, blood and immune disorders",2019,Croatia,2.2
Bipolar disorder,2019,Croatia,0
Schizophrenia,2019,Croatia,0.3
Alcohol use disorders,2019,Croatia,7.7
Drug use disorders,2019,Croatia,5.7
Idiopathic intellectual disability,2019,Croatia,0.1
Alzheimer disease and other dementias,2019,Croatia,5.9
Parkinson disease,2019,Croatia,2.1
Epilepsy,2019,Croatia,2.4
Multiple sclerosis,2019,Croatia,0.7
Other neurological conditions,2019,Croatia,4.4
Rheumatic heart disease,2019,Croatia,0.8
Hypertensive heart disease,2019,Croatia,66.4
Ischaemic heart disease,2019,Croatia,80.4
Stroke,2019,Croatia,31.2
"Cardiomyopathy, myocarditis, endocarditis",2019,Croatia,8.9
Other circulatory diseases,2019,Croatia,18.1
Chronic obstructive pulmonary disease,2019,Croatia,6.6
Asthma,2019,Croatia,0.8
Other respiratory diseases,2019,Croatia,2
Peptic ulcer disease,2019,Croatia,2.1
Cirrhosis of the liver,2019,Croatia,17.3
Appendicitis,2019,Croatia,0
Gastritis and duodenitis,2019,Croatia,0.1
Paralytic ileus and intestinal obstruction,2019,Croatia,1
Inflammatory bowel disease,2019,Croatia,0.1
Gallbladder and biliary diseases,2019,Croatia,0.8
Pancreatitis,2019,Croatia,2
Other digestive diseases,2019,Croatia,4.8
Kidney diseases,2019,Croatia,4.7
Benign prostatic hyperplasia,2019,Croatia,0.3
Urolithiasis,2019,Croatia,0
Other urinary diseases,2019,Croatia,1.8
Rheumatoid arthritis,2019,Croatia,0.5
Osteoarthritis,2019,Croatia,0.3
Gout,2019,Croatia,0
Back and neck pain,2019,Croatia,0.1
Other musculoskeletal disorders,2019,Croatia,1.4
Neural tube defects,2019,Croatia,0.1
Cleft lip and cleft palate,2019,Croatia,0
Down syndrome,2019,Croatia,0.3
Congenital heart anomalies,2019,Croatia,0.8
Other chromosomal anomalies,2019,Croatia,0.3
Other congenital anomalies,2019,Croatia,0.5
Road injury,2019,Croatia,3.7
Poisonings,2019,Croatia,0.5
Falls,2019,Croatia,4.6
"Fire, heat and hot substances",2019,Croatia,2.2
Drowning,2019,Croatia,1.7
Exposure to mechanical forces,2019,Croatia,1
Other unintentional injuries,2019,Croatia,6.5
Self-harm,2019,Croatia,12
Interpersonal violence,2019,Croatia,1.8
Collective violence and legal intervention,2019,Croatia,0
Tuberculosis,2019,Cuba,29.5
STDs excluding HIV,2019,Cuba,1.3
HIV/AIDS,2019,Cuba,258.9
Diarrhoeal diseases,2019,Cuba,66.6
Childhood-cluster diseases,2019,Cuba,2.7
Meningitis,2019,Cuba,10.1
Encephalitis,2019,Cuba,0.5
Hepatitis,2019,Cuba,1.3
Parasitic and vector diseases,2019,Cuba,2.6
Intestinal nematode infections,2019,Cuba,0
Other infectious diseases,2019,Cuba,4.4
Lower respiratory infections,2019,Cuba,120.8
Upper respiratory infections,2019,Cuba,0.5
Otitis media,2019,Cuba,0
Preterm birth complications,2019,Cuba,9.8
Birth asphyxia and birth trauma,2019,Cuba,6.7
Neonatal sepsis and infections,2019,Cuba,3
Other neonatal conditions,2019,Cuba,1.4
Protein-energy malnutrition,2019,Cuba,9.9
Other nutritional deficiencies,2019,Cuba,0.4
Mouth and oropharynx cancers,2019,Cuba,1.7
Oesophagus cancer,2019,Cuba,3.1
Stomach cancer,2019,Cuba,1.2
Colon and rectum cancers,2019,Cuba,2.9
Liver cancer,2019,Cuba,4.1
Pancreas cancer,2019,Cuba,0.9
"Trachea, bronchus, lung cancers",2019,Cuba,2.9
Melanoma and other skin cancers,2019,Cuba,3.8
Breast cancer,2019,Cuba,6.5
Cervix uteri cancer,2019,Cuba,35.5
Corpus uteri cancer,2019,Cuba,2.1
Ovary cancer,2019,Cuba,1.5
Prostate cancer,2019,Cuba,8.6
Testicular cancer,2019,Cuba,0.3
Kidney cancer,2019,Cuba,0.3
Bladder cancer,2019,Cuba,1.1
Brain and nervous system cancers,2019,Cuba,0.4
Gallbladder and biliary tract cancer,2019,Cuba,0.2
Larynx cancer,2019,Cuba,0.9
Thyroid cancer,2019,Cuba,0.3
Mesothelioma,2019,Cuba,0
"Lymphomas, multiple myeloma",2019,Cuba,4.4
Leukaemia,2019,Cuba,2.3
Other malignant neoplasms,2019,Cuba,12
Thalassaemias,2019,Cuba,0.1
Sickle cell disorders and trait,2019,Cuba,0
Other haemoglobinopathies and haemolytic anaemias,2019,Cuba,1.8
"Other endocrine, blood and immune disorders",2019,Cuba,8.1
Alcohol use disorders,2019,Cuba,2.5
Drug use disorders,2019,Cuba,2.9
Eating disorders,2019,Cuba,0
Alzheimer disease and other dementias,2019,Cuba,16.7
Parkinson disease,2019,Cuba,4.6
Epilepsy,2019,Cuba,5
Multiple sclerosis,2019,Cuba,0.2
Other neurological conditions,2019,Cuba,2.1
Rheumatic heart disease,2019,Cuba,3.6
Hypertensive heart disease,2019,Cuba,54.2
Ischaemic heart disease,2019,Cuba,137.5
Stroke,2019,Cuba,146.5
"Cardiomyopathy, myocarditis, endocarditis",2019,Cuba,15.1
Other circulatory diseases,2019,Cuba,15.5
Chronic obstructive pulmonary disease,2019,Cuba,48
Asthma,2019,Cuba,24.2
Other respiratory diseases,2019,Cuba,4.3
Peptic ulcer disease,2019,Cuba,8.6
Cirrhosis of the liver,2019,Cuba,42.7
Appendicitis,2019,Cuba,0.7
Gastritis and duodenitis,2019,Cuba,1.9
Paralytic ileus and intestinal obstruction,2019,Cuba,9.6
Inflammatory bowel disease,2019,Cuba,0.7
Gallbladder and biliary diseases,2019,Cuba,4.5
Pancreatitis,2019,Cuba,2.1
Other digestive diseases,2019,Cuba,6.8
Kidney diseases,2019,Cuba,63
Urolithiasis,2019,Cuba,0.1
Other urinary diseases,2019,Cuba,7.3
Gynecological diseases,2019,Cuba,0.2
Rheumatoid arthritis,2019,Cuba,0.9
Other musculoskeletal disorders,2019,Cuba,1.7
Neural tube defects,2019,Cuba,0.8
Cleft lip and cleft palate,2019,Cuba,0.1
Down syndrome,2019,Cuba,0.7
Congenital heart anomalies,2019,Cuba,3.1
Other chromosomal anomalies,2019,Cuba,0.4
Other congenital anomalies,2019,Cuba,4.1
Road injury,2019,Cuba,41.4
Poisonings,2019,Cuba,3.3
Falls,2019,Cuba,5.9
"Fire, heat and hot substances",2019,Cuba,9.3
Drowning,2019,Cuba,7.6
Exposure to mechanical forces,2019,Cuba,5.5
Other unintentional injuries,2019,Cuba,20.7
Self-harm,2019,Cuba,40.5
Interpersonal violence,2019,Cuba,19.1
Collective violence and legal intervention,2019,Cuba,0
Tuberculosis,2019,Cyprus,25.3
STDs excluding HIV,2019,Cyprus,1.1
HIV/AIDS,2019,Cyprus,13.6
Diarrhoeal diseases,2019,Cyprus,63.1
Childhood-cluster diseases,2019,Cyprus,8.6
Meningitis,2019,Cyprus,13.1
Encephalitis,2019,Cyprus,0.5
Hepatitis,2019,Cyprus,3.1
Parasitic and vector diseases,2019,Cyprus,11.9
Intestinal nematode infections,2019,Cyprus,0.1
Other infectious diseases,2019,Cyprus,1.4
Lower respiratory infections,2019,Cyprus,79.9
Upper respiratory infections,2019,Cyprus,0.6
Otitis media,2019,Cyprus,0
Preterm birth complications,2019,Cyprus,9.5
Birth asphyxia and birth trauma,2019,Cyprus,10.5
Neonatal sepsis and infections,2019,Cyprus,5.4
Other neonatal conditions,2019,Cyprus,1.3
Protein-energy malnutrition,2019,Cyprus,11.2
Other nutritional deficiencies,2019,Cyprus,0.9
Mouth and oropharynx cancers,2019,Cyprus,2.6
Oesophagus cancer,2019,Cyprus,3.4
Stomach cancer,2019,Cyprus,2.8
Colon and rectum cancers,2019,Cyprus,6.6
Liver cancer,2019,Cyprus,3
Pancreas cancer,2019,Cyprus,0.8
"Trachea, bronchus, lung cancers",2019,Cyprus,4.1
Melanoma and other skin cancers,2019,Cyprus,1.8
Breast cancer,2019,Cyprus,13.7
Cervix uteri cancer,2019,Cyprus,8.6
Corpus uteri cancer,2019,Cyprus,0.8
Ovary cancer,2019,Cyprus,4.1
Prostate cancer,2019,Cyprus,2.8
Testicular cancer,2019,Cyprus,0.1
Kidney cancer,2019,Cyprus,1.5
Bladder cancer,2019,Cyprus,2.1
Brain and nervous system cancers,2019,Cyprus,1.1
Gallbladder and biliary tract cancer,2019,Cyprus,0.8
Larynx cancer,2019,Cyprus,0.3
Thyroid cancer,2019,Cyprus,0.9
Mesothelioma,2019,Cyprus,0.1
"Lymphomas, multiple myeloma",2019,Cyprus,5.5
Leukaemia,2019,Cyprus,6.1
Other malignant neoplasms,2019,Cyprus,10.4
Thalassaemias,2019,Cyprus,0.1
Sickle cell disorders and trait,2019,Cyprus,0.1
Other haemoglobinopathies and haemolytic anaemias,2019,Cyprus,1
"Other endocrine, blood and immune disorders",2019,Cyprus,1.1
Alcohol use disorders,2019,Cyprus,1.4
Drug use disorders,2019,Cyprus,0.7
Eating disorders,2019,Cyprus,0
Alzheimer disease and other dementias,2019,Cyprus,21.7
Parkinson disease,2019,Cyprus,3.7
Epilepsy,2019,Cyprus,2
Multiple sclerosis,2019,Cyprus,0.1
Other neurological conditions,2019,Cyprus,0.3
Rheumatic heart disease,2019,Cyprus,2.2
Hypertensive heart disease,2019,Cyprus,29.7
Ischaemic heart disease,2019,Cyprus,78.4
Stroke,2019,Cyprus,83.7
"Cardiomyopathy, myocarditis, endocarditis",2019,Cyprus,3.6
Other circulatory diseases,2019,Cyprus,11.5
Chronic obstructive pulmonary disease,2019,Cyprus,25.7
Asthma,2019,Cyprus,8.1
Other respiratory diseases,2019,Cyprus,1.5
Peptic ulcer disease,2019,Cyprus,3.2
Cirrhosis of the liver,2019,Cyprus,50.3
Appendicitis,2019,Cyprus,0.9
Gastritis and duodenitis,2019,Cyprus,1.7
Paralytic ileus and intestinal obstruction,2019,Cyprus,6.9
Inflammatory bowel disease,2019,Cyprus,0.7
Gallbladder and biliary diseases,2019,Cyprus,4.5
Pancreatitis,2019,Cyprus,1.3
Other digestive diseases,2019,Cyprus,7.7
Kidney diseases,2019,Cyprus,24.2
Urolithiasis,2019,Cyprus,0.1
Other urinary diseases,2019,Cyprus,6.3
Gynecological diseases,2019,Cyprus,0.1
Rheumatoid arthritis,2019,Cyprus,0.5
Other musculoskeletal disorders,2019,Cyprus,0.4
Neural tube defects,2019,Cyprus,1.3
Cleft lip and cleft palate,2019,Cyprus,0.1
Down syndrome,2019,Cyprus,0.3
Congenital heart anomalies,2019,Cyprus,1.8
Other chromosomal anomalies,2019,Cyprus,0.3
Other congenital anomalies,2019,Cyprus,2.6
Road injury,2019,Cyprus,42.4
Poisonings,2019,Cyprus,4.3
Falls,2019,Cyprus,8.7
"Fire, heat and hot substances",2019,Cyprus,3.7
Drowning,2019,Cyprus,2.4
Exposure to mechanical forces,2019,Cyprus,4.3
Other unintentional injuries,2019,Cyprus,14.1
Self-harm,2019,Cyprus,9.4
Interpersonal violence,2019,Cyprus,8.8
Collective violence and legal intervention,2019,Cyprus,0.3
Tuberculosis,2019,Czechia,5.7
STDs excluding HIV,2019,Czechia,1
HIV/AIDS,2019,Czechia,3.4
Diarrhoeal diseases,2019,Czechia,16.4
Childhood-cluster diseases,2019,Czechia,1.1
Meningitis,2019,Czechia,1.9
Encephalitis,2019,Czechia,0.8
Hepatitis,2019,Czechia,0.2
Parasitic and vector diseases,2019,Czechia,0.9
Intestinal nematode infections,2019,Czechia,0
Other infectious diseases,2019,Czechia,4.9
Lower respiratory infections,2019,Czechia,32.9
Upper respiratory infections,2019,Czechia,0
Otitis media,2019,Czechia,0
Preterm birth complications,2019,Czechia,6
Birth asphyxia and birth trauma,2019,Czechia,2.7
Neonatal sepsis and infections,2019,Czechia,1.3
Other neonatal conditions,2019,Czechia,1.2
Protein-energy malnutrition,2019,Czechia,2.7
Other nutritional deficiencies,2019,Czechia,0
Mouth and oropharynx cancers,2019,Czechia,1.9
Oesophagus cancer,2019,Czechia,2.6
Stomach cancer,2019,Czechia,3.2
Colon and rectum cancers,2019,Czechia,7.4
Liver cancer,2019,Czechia,9
Pancreas cancer,2019,Czechia,3.1
"Trachea, bronchus, lung cancers",2019,Czechia,6.9
Melanoma and other skin cancers,2019,Czechia,0.3
Breast cancer,2019,Czechia,21.6
Cervix uteri cancer,2019,Czechia,11.3
Corpus uteri cancer,2019,Czechia,2.6
Ovary cancer,2019,Czechia,3.7
Prostate cancer,2019,Czechia,6.9
Testicular cancer,2019,Czechia,0.4
Bladder cancer,2019,Czechia,1
Brain and nervous system cancers,2019,Czechia,0.2
Gallbladder and biliary tract cancer,2019,Czechia,1.5
Larynx cancer,2019,Czechia,0.7
Thyroid cancer,2019,Czechia,1.3
"Lymphomas, multiple myeloma",2019,Czechia,3.4
Leukaemia,2019,Czechia,4
Other malignant neoplasms,2019,Czechia,11.7
Thalassaemias,2019,Czechia,0.1
Sickle cell disorders and trait,2019,Czechia,0
Other haemoglobinopathies and haemolytic anaemias,2019,Czechia,0.7
"Other endocrine, blood and immune disorders",2019,Czechia,3
Alcohol use disorders,2019,Czechia,0.2
Drug use disorders,2019,Czechia,0.5
Eating disorders,2019,Czechia,0
Alzheimer disease and other dementias,2019,Czechia,15.7
Parkinson disease,2019,Czechia,8.3
Epilepsy,2019,Czechia,1.9
Multiple sclerosis,2019,Czechia,0.1
Other neurological conditions,2019,Czechia,0.8
Rheumatic heart disease,2019,Czechia,8.2
Hypertensive heart disease,2019,Czechia,27.2
Ischaemic heart disease,2019,Czechia,229.3
Stroke,2019,Czechia,96.5
"Cardiomyopathy, myocarditis, endocarditis",2019,Czechia,6.5
Other circulatory diseases,2019,Czechia,22.9
Chronic obstructive pulmonary disease,2019,Czechia,24.8
Asthma,2019,Czechia,38.3
Other respiratory diseases,2019,Czechia,2.5
Peptic ulcer disease,2019,Czechia,5.4
Cirrhosis of the liver,2019,Czechia,10.9
Appendicitis,2019,Czechia,0.4
Gastritis and duodenitis,2019,Czechia,0.1
Paralytic ileus and intestinal obstruction,2019,Czechia,2.6
Inflammatory bowel disease,2019,Czechia,0.2
Gallbladder and biliary diseases,2019,Czechia,2
Pancreatitis,2019,Czechia,0.6
Other digestive diseases,2019,Czechia,3
Kidney diseases,2019,Czechia,43.2
Urolithiasis,2019,Czechia,0.1
Other urinary diseases,2019,Czechia,2.5
Gynecological diseases,2019,Czechia,0.2
Rheumatoid arthritis,2019,Czechia,0.1
Other musculoskeletal disorders,2019,Czechia,0.4
Neural tube defects,2019,Czechia,0.9
Cleft lip and cleft palate,2019,Czechia,0
Down syndrome,2019,Czechia,0.8
Congenital heart anomalies,2019,Czechia,7.3
Other chromosomal anomalies,2019,Czechia,0.5
Other congenital anomalies,2019,Czechia,2.3
Road injury,2019,Czechia,14.3
Poisonings,2019,Czechia,0.3
Falls,2019,Czechia,4.4
"Fire, heat and hot substances",2019,Czechia,3.4
Drowning,2019,Czechia,6.7
Exposure to mechanical forces,2019,Czechia,1.3
Other unintentional injuries,2019,Czechia,9.4
Self-harm,2019,Czechia,9.5
Interpersonal violence,2019,Czechia,2.3
Collective violence and legal intervention,2019,Czechia,0
Tuberculosis,2019,Democratic.People.s.Republic.of.Korea,0.2
STDs excluding HIV,2019,Democratic.People.s.Republic.of.Korea,0
HIV/AIDS,2019,Democratic.People.s.Republic.of.Korea,0.1
Diarrhoeal diseases,2019,Democratic.People.s.Republic.of.Korea,0.1
Childhood-cluster diseases,2019,Democratic.People.s.Republic.of.Korea,0
Meningitis,2019,Democratic.People.s.Republic.of.Korea,0.1
Encephalitis,2019,Democratic.People.s.Republic.of.Korea,0
Hepatitis,2019,Democratic.People.s.Republic.of.Korea,0.1
Other infectious diseases,2019,Democratic.People.s.Republic.of.Korea,1.6
Lower respiratory infections,2019,Democratic.People.s.Republic.of.Korea,2.8
Upper respiratory infections,2019,Democratic.People.s.Republic.of.Korea,0
Otitis media,2019,Democratic.People.s.Republic.of.Korea,0
Preterm birth complications,2019,Democratic.People.s.Republic.of.Korea,0.7
Birth asphyxia and birth trauma,2019,Democratic.People.s.Republic.of.Korea,0.2
Neonatal sepsis and infections,2019,Democratic.People.s.Republic.of.Korea,0.1
Other neonatal conditions,2019,Democratic.People.s.Republic.of.Korea,0.2
Protein-energy malnutrition,2019,Democratic.People.s.Republic.of.Korea,0.1
Iron-deficiency anaemia,2019,Democratic.People.s.Republic.of.Korea,0
Other nutritional deficiencies,2019,Democratic.People.s.Republic.of.Korea,0
Mouth and oropharynx cancers,2019,Democratic.People.s.Republic.of.Korea,1.7
Oesophagus cancer,2019,Democratic.People.s.Republic.of.Korea,2.5
Stomach cancer,2019,Democratic.People.s.Republic.of.Korea,3.4
Colon and rectum cancers,2019,Democratic.People.s.Republic.of.Korea,10.2
Liver cancer,2019,Democratic.People.s.Republic.of.Korea,4
Pancreas cancer,2019,Democratic.People.s.Republic.of.Korea,9.1
"Trachea, bronchus, lung cancers",2019,Democratic.People.s.Republic.of.Korea,17.2
Melanoma and other skin cancers,2019,Democratic.People.s.Republic.of.Korea,2.2
Breast cancer,2019,Democratic.People.s.Republic.of.Korea,7.8
Cervix uteri cancer,2019,Democratic.People.s.Republic.of.Korea,0.6
Corpus uteri cancer,2019,Democratic.People.s.Republic.of.Korea,1.6
Ovary cancer,2019,Democratic.People.s.Republic.of.Korea,2.7
Prostate cancer,2019,Democratic.People.s.Republic.of.Korea,5.9
Testicular cancer,2019,Democratic.People.s.Republic.of.Korea,0.1
Kidney cancer,2019,Democratic.People.s.Republic.of.Korea,3
Bladder cancer,2019,Democratic.People.s.Republic.of.Korea,2
Brain and nervous system cancers,2019,Democratic.People.s.Republic.of.Korea,3.8
Gallbladder and biliary tract cancer,2019,Democratic.People.s.Republic.of.Korea,1.9
Larynx cancer,2019,Democratic.People.s.Republic.of.Korea,0.4
Thyroid cancer,2019,Democratic.People.s.Republic.of.Korea,0.4
Mesothelioma,2019,Democratic.People.s.Republic.of.Korea,0.7
"Lymphomas, multiple myeloma",2019,Democratic.People.s.Republic.of.Korea,5.8
Leukaemia,2019,Democratic.People.s.Republic.of.Korea,2.8
Other malignant neoplasms,2019,Democratic.People.s.Republic.of.Korea,5.1
Thalassaemias,2019,Democratic.People.s.Republic.of.Korea,0
Sickle cell disorders and trait,2019,Democratic.People.s.Republic.of.Korea,0
Other haemoglobinopathies and haemolytic anaemias,2019,Democratic.People.s.Republic.of.Korea,0.2
"Other endocrine, blood and immune disorders",2019,Democratic.People.s.Republic.of.Korea,2.1
Bipolar disorder,2019,Democratic.People.s.Republic.of.Korea,0
Schizophrenia,2019,Democratic.People.s.Republic.of.Korea,0.7
Alcohol use disorders,2019,Democratic.People.s.Republic.of.Korea,5.2
Drug use disorders,2019,Democratic.People.s.Republic.of.Korea,4.5
Idiopathic intellectual disability,2019,Democratic.People.s.Republic.of.Korea,0.7
Alzheimer disease and other dementias,2019,Democratic.People.s.Republic.of.Korea,54.7
Parkinson disease,2019,Democratic.People.s.Republic.of.Korea,4.8
Epilepsy,2019,Democratic.People.s.Republic.of.Korea,1.2
Multiple sclerosis,2019,Democratic.People.s.Republic.of.Korea,0.7
Other neurological conditions,2019,Democratic.People.s.Republic.of.Korea,4.7
Rheumatic heart disease,2019,Democratic.People.s.Republic.of.Korea,0.1
Hypertensive heart disease,2019,Democratic.People.s.Republic.of.Korea,11.2
Ischaemic heart disease,2019,Democratic.People.s.Republic.of.Korea,58.6
Stroke,2019,Democratic.People.s.Republic.of.Korea,24.5
"Cardiomyopathy, myocarditis, endocarditis",2019,Democratic.People.s.Republic.of.Korea,4.6
Other circulatory diseases,2019,Democratic.People.s.Republic.of.Korea,15.5
Chronic obstructive pulmonary disease,2019,Democratic.People.s.Republic.of.Korea,8.6
Asthma,2019,Democratic.People.s.Republic.of.Korea,0.5
Other respiratory diseases,2019,Democratic.People.s.Republic.of.Korea,2.9
Peptic ulcer disease,2019,Democratic.People.s.Republic.of.Korea,1.1
Cirrhosis of the liver,2019,Democratic.People.s.Republic.of.Korea,11.5
Appendicitis,2019,Democratic.People.s.Republic.of.Korea,0.1
Gastritis and duodenitis,2019,Democratic.People.s.Republic.of.Korea,0.2
Paralytic ileus and intestinal obstruction,2019,Democratic.People.s.Republic.of.Korea,1
Inflammatory bowel disease,2019,Democratic.People.s.Republic.of.Korea,0.1
Gallbladder and biliary diseases,2019,Democratic.People.s.Republic.of.Korea,0.9
Pancreatitis,2019,Democratic.People.s.Republic.of.Korea,1.6
Other digestive diseases,2019,Democratic.People.s.Republic.of.Korea,3.4
Kidney diseases,2019,Democratic.People.s.Republic.of.Korea,2.1
Benign prostatic hyperplasia,2019,Democratic.People.s.Republic.of.Korea,0.1
Urolithiasis,2019,Democratic.People.s.Republic.of.Korea,0
Other urinary diseases,2019,Democratic.People.s.Republic.of.Korea,0.2
Rheumatoid arthritis,2019,Democratic.People.s.Republic.of.Korea,0.5
Osteoarthritis,2019,Democratic.People.s.Republic.of.Korea,0.1
Gout,2019,Democratic.People.s.Republic.of.Korea,0
Back and neck pain,2019,Democratic.People.s.Republic.of.Korea,0.1
Other musculoskeletal disorders,2019,Democratic.People.s.Republic.of.Korea,0.8
Neural tube defects,2019,Democratic.People.s.Republic.of.Korea,0.2
Cleft lip and cleft palate,2019,Democratic.People.s.Republic.of.Korea,0
Down syndrome,2019,Democratic.People.s.Republic.of.Korea,0.8
Congenital heart anomalies,2019,Democratic.People.s.Republic.of.Korea,0.8
Other chromosomal anomalies,2019,Democratic.People.s.Republic.of.Korea,0.7
Other congenital anomalies,2019,Democratic.People.s.Republic.of.Korea,0.8
Road injury,2019,Democratic.People.s.Republic.of.Korea,3.1
Poisonings,2019,Democratic.People.s.Republic.of.Korea,0.3
Falls,2019,Democratic.People.s.Republic.of.Korea,8.2
